facility-code,facility-name,province,county,district,division,type,owner,sub-location,description-of-location,constituency,nearest-town,beds,cots,town,job-title-of-in-charge,open-24_hours,open-weekends,operational-status
17034,Location_Medical_Clinic,Rift_Valley,Laikipia,Laikipia_West,Rumuruti,Medical_Clinic,Private_Practice_-_Nurse_/_Midwife,Rumuruti_Town,Located_within_Rumuruti_town_adjacent_to_Rumuruti_Stadium,LAIKIPIA_WEST,Near_Water_Tank,2,0,Marmanet,Nursing_Officer_in_Charge,N,Y,Operational
15043,Locheremoit_Dispensary,Rift_Valley,Turkana,Turkana_South,Lokichar,Dispensary,Ministry_of_Health,Lochwaangikamatak,,TURKANA_SOUTH,Lokichar,0,0,Lodwar,Nursing_Officer_in_Charge,Y,Y,Operational
15044,Lochoraikeny_Dispensary,Rift_Valley,Turkana,Turkana_Central,Kalokol,Dispensary,Ministry_of_Health,Lochor_Aikeny,Lochoraikeny_village_,TURKANA_CENTRAL,Kalokol,0,0,Lodwar,Nursing_Officer_in_Charge,N,Y,Operational
17480,Lochorekuyen_Dispensary,Rift_Valley,Turkana,Loima,Loima,Dispensary,Ministry_of_Health,Lochor_Ekuyen,Along_Lorugum_-_Namoruputh_-_Lokiriama_Road,LOIMA,Namoruputh,0,0,Lodwar,Nursing_Officer_in_Charge,N,N,Operational
20825,Lochoremeyan_dispensary,Rift_Valley,Turkana,Loima,Loima_,Dispensary,Ministry_of_Health,Namoruputh,Located_between_Lobei_and_Namoruputh_trading_centre,LOIMA,Namoruputh_Trading_Centre,0,0,Lodwar,,N/A,N/A,Pending_Opening
15045,Lochwaangikamatak_Dispensary,Rift_Valley,Turkana,Turkana_South,Lokichar,Dispensary,Ministry_of_Health,Lochwaangikamatak,,TURKANA_SOUTH,Lokichar,,,Lodwar,,N,N,Operational
13051,Loco_Dispensary,Nairobi,Nairobi,Starehe,Makadara,Dispensary,Other_Public_Institution,Makongeni,Railway_Workshop_Road,STAREHE,Railway_Station,0,0,Nairobi,Nursing_Officer_in_Charge,N,N,Operational
20890,Lodeng'o_Health_Centre,Rift_Valley,Baringo,East_Pokot,,Health_Centre,Christian_Health_Association_of_Kenya,,,BARINGO_EAST,,24,2,,Clinical_Officer,N,Y,Operational
15047,Lodokejek_Dispensary,Rift_Valley,Samburu,Samburu_Central,Lorroki,Dispensary,Kenya_Episcopal_Conference-Catholic_Secretariat,Lodokejek,Within_Catholic_Parish_Compound,SAMBURU_WEST,Lodokejek,0,0,Maralal,Nursing_Officer_in_Charge,N,N,Operational
15048,Lodungokwe_Health_Centre,Rift_Valley,Samburu,Samburu_East,Wamba,Dispensary,Ministry_of_Health,Sesia,Situated_along_Maralal_Wamba_road_approximately_45_kilometers_from_Wamba_towards_Maralal,SAMBURU_EAST,Lodungokwe,4,0,Wamba,Nursing_Officer_in_Charge,N,N,Operational
15049,Lodwar_District_Hospital,Rift_Valley,Turkana,Turkana_Central,Central,District_Hospital,Ministry_of_Health,Napetet,Lodwar_Town,TURKANA_CENTRAL,Lodwar,270,36,Lodwar,Medical_Superintendant,Y,Y,Operational
16213,Logologo_AIC_Dispensary,Eastern,Marsabit,Marsabit_South,Laisamis,Dispensary,Christian_Health_Association_of_Kenya,Gudas,Along_Isiolo-Marsabit_Road,LAISAMIS,Marsabit,3,0,MARSABIT,Nursing_Officer_in_Charge,N,N,Operational
18857,Logologo_Model_Health_Centre_(Marsabit_South),Eastern,Marsabit,Marsabit_South,Laisamis,Health_Centre,Ministry_of_Health,Gudas,,LAISAMIS,Logologo_Centre,4,3,,Nursing_Officer_in_Charge,Y,Y,Operational
20720,Logorate_Dispensary,Rift_Valley,Samburu,Samburu_Central,Lorroki,Dispensary,Ministry_of_Health,,near_Logorate_Trading_Centre,SAMBURU_WEST,Logorate_Trading_Centre,0,0,Suguta_Marmar,Medical_Superintendant,N,N,Pending_Opening
17278,Loikumkum_Dispensary,Rift_Valley,Samburu,Samburu_North,Baragoi,Dispensary,Ministry_of_Health,Loikumkum,,SAMBURU_WEST,Loikumkum_village,0,0,Baragoi,,N,N,Pending_Opening
15050,Loima_Medical_Clinic,Rift_Valley,Turkana,Turkana_Central,Central,Medical_Clinic,Private_Practice_-_Clinical_Officer,Lodwar_Town,Cathedral-Womens__butchery_road,TURKANA_CENTRAL,Lodwar,0,0,Lodwar,Clinical_Officer,N,Y,Operational
15051,Loitokitok_District_Hospital,Rift_Valley,Kajiado,Loitoktok,Central,District_Hospital,Ministry_of_Health,Ololopoon,Within_Loitoktok_Town,KAJIADO_SOUTH,Loitokitok,75,10,Loitokitok,Medical_Superintendant,Y,Y,Operational
15052,Loitokitok_Medical_Clinic,Rift_Valley,Kajiado,Loitoktok,Central,Medical_Clinic,Private_Practice_-_Clinical_Officer,Ololopoon,WITHIN_LOITOKITOK_TOWN,KAJIADO_SOUTH,Loitokitok,4,0,,Clinical_Officer,N,Y,Operational
19254,Loitokitok_Medicare_Centre,Rift_Valley,Kajiado,Loitoktok,Central,Medical_Clinic,Private_Practice_-_General_Practitioner,Ololopon,Near_Equity_bank_Loitokitok_branch,KAJIADO_SOUTH,Loitokitok_Town,1,0,,Doctor_In_Charge,N,N,Operational
15053,Loiwat_Dispensary,Rift_Valley,Baringo,East_Pokot,Kolowa,Dispensary,Ministry_of_Health,Kolowa,Situated_in_Kolowa_-Kabarnet_route,BARINGO_EAST,Chemolingot,0,0,CHEMOLINGOT,Nursing_Officer_in_Charge,N,N,Operational
12432,Loiyangalani_Dispensary,Eastern,Marsabit,Loyangalani,Loiyangalani,Dispensary,Ministry_of_Health,Loiyangalani,,LAISAMIS,Marsabit,0,0,Marsabit,,N,N,Operational
12361,Kithunguriri_Dispensary,Eastern,Embu,Manyatta,Manyatta,Dispensary,Ministry_of_Health,Kithunguriri,near-kithunguriri_secondary_school,MANYATTA,Kiriari,0,0,Embu,,N,N,Operational
20505,Kithunguthia_Dispensary,Eastern,Embu,Embu_East,Runyenjes,Dispensary,Ministry_of_Health,Ena,3km_off_EMBU-MERUhighway_at_Ena_market,RUNYENJES,"Kavangua_market,Ena_market",0,0,Runyenjes,Nursing_Officer_in_Charge,N/A,N/A,Operational
16959,Kithuni_Dispensary,Eastern,Makueni,Makueni,Kee,Dispensary,Ministry_of_Health,Ikalyoni,,KAITI,Kee_Market,0,0,Wote,Nursing_Officer_in_Charge,N/A,N/A,Operational
12362,Kithyoko_Health_Centre,Eastern,Machakos,Masinga,Masinga,Health_Centre,Ministry_of_Health,Kithyoko,,MASINGA,Kithyoko,5,4,Kithyoko,Clinical_Officer,Y,Y,Operational
12363,Kithyoko_Mercy_Medical_Clinic,Eastern,Machakos,Masinga,Masinga,Medical_Clinic,Private_Enterprise_(Institution),Kithyoko,its_within_the_Kithyoko_Market,MASINGA,Kithyoko,0,2,,,N,Y,Operational
12364,Kithyululu_Dispensary,Eastern,Makueni,Kibwezi,Kibwezi,Dispensary,Ministry_of_Health,Ulilinzi,"Nairobi_-_Mombasa_Highway_through_Machinery_Town,_Ulilinzi_-_Kithyululu_road
or_Nairobi_-_Mombasa_Highway_through_Kibwezi_Town,_DWA_-_Masaku_ndogo_road,_then_Ulilinzi_-_Kithyululu_road.
",KIBWEZI,Machinery,2,0,Kibwezi,Nursing_Officer_in_Charge,N,N,Operational
17742,Kiti_Dispensary,Rift_Valley,Nakuru,Nakuru,Lanet,Dispensary,Ministry_of_Health,karatina,Within_Kiti_institute,NAKURU_TOWN,lanet,8,0,Nakuru,Nursing_Officer_in_Charge,Y,Y,Operational
12365,Kitise_Health_Centre,Eastern,Makueni,Kathonzweni,Kitise,Health_Centre,Ministry_of_Health,Kitise,"In_kitise_Market,along_Wote_-Makindu_Road,Off_Mbuvo-Kitise_Road",MAKUENI,Kathonzweni_,14,4,Kitise,Clinical_Officer,N,N,Operational
17538,Kitise_Rural_Development_VCT,Eastern,Makueni,Kathonzweni,Kathonzweni,VCT_Centre_(Stand-Alone),Non-Governmental_Organizations,,"kitise_mkt,off_kitise-matheani_rd",MAKUENI,Kitise_Market,0,0,Kitise,,N/A,N/A,Operational
17643,Kititu_Dispensary,Eastern,Machakos,Machakos,Kalama,Dispensary,Ministry_of_Health,Iuni,Near_Kola_Market,MACHAKOS_TOWN,Kola_Market,0,0,Kola,Nursing_Officer_in_Charge,N,N,Operational
14952,Kitoben_Dispensary,Rift_Valley,Bomet,Bomet_Central,Bomet_Central,Dispensary,Ministry_of_Health,Kitoben,Kitoben_Dispensary_is_located_near_Kitoben_shopping_Centre,BOMET,Kitoben_Secondary_School,0,0,Bomet,Nursing_Officer_in_Charge,N,N,Operational
11490,Kitobo_Dispensary_(Taita),Coast,Taita_Taveta,Wundanyi,Taveta,Dispensary,Ministry_of_Health,,,TAVETA,,0,0,,,N,N,Not-Operational
11491,Kitobo_Dispensary_(Taveta),Coast,Taita_Taveta,Taveta,Bomeni,Dispensary,Ministry_of_Health,Kitobo,Kitobo_Dispensary_is_almost_20_Km_from_Taveta_town,TAVETA,Kitobo,1,0,Taveta,Clinical_Officer,N,N,Operational
20682,Kitogo_Dispensary,Central,Nyandarua,Kinangop,North_Kinangop,Dispensary,Ministry_of_Health,Gathara_,,KINANGOP,,0,0,,Nursing_Officer_in_Charge,N,Y,Operational
16472,Kitoi_Dispensary,Rift_Valley,Kericho,Kipkelion,Kunyak,Dispensary,Community,Chesigot,,KIPKELION,Forttenan,0,0,Kipkelion,,N,N,Pending_Opening
16253,Kitonyoni_Dispensary,Eastern,Makueni,Makueni,Wote,Dispensary,Ministry_of_Health,Kitonyoni,"Along_Wote-Kwakavisi_RD,Near_Kitonyoni_Primary_School",MAKUENI,Kangondi_Mkt,0,1,Kathonzweni,Nursing_Officer_in_Charge,N,N,Operational
18905,Kitui_Afya_Medical,Eastern,Kitui,Kitui_Central,Central,Medical_Clinic,Private_Practice_-_Clinical_Officer,Township,"4OM_SE_,Kitui_Bus_Park",KITUI_CENTRAL,Kitui,0,0,Kitui,Clinical_Officer,N,Y,Operational
21002,Kitui_County_Beyond_Zero_Campaign,Eastern,Kitui,Kitui_Central,Kitui_Central,Health_Programme,Ministry_of_Health,Township,Within_Kitui_town,KITUI_CENTRAL,Kitui,0,0,22,,N,N/A,Pending_Opening
21169,Kitui_County_Beyond_Zero_Campaign_Mobile_Clinic_(2),Eastern,Kitui,Kitui_Central,,Dispensary,Ministry_of_Health,,Kitui_County_Referral_Hospital,KITUI_CENTRAL,Kitui,0,0,Kitui,,N/A,Y,Operational
21170,Kitui_County_Beyond_Zero_Campaign_Mobile_Clinic_(3),Eastern,Kitui,Kitui_Central,,Medical_Clinic,Ministry_of_Health,,Kitui_County_Referral_Hospital,KITUI_CENTRAL,Kitui,0,0,Kitui,,N/A,Y,Operational
12366,Kitui_District_Hospital,Eastern,Kitui,Kitui_Central,Central,District_Hospital,Ministry_of_Health,Township,Within_Kitui_Town,KITUI_CENTRAL,Kitui,200,44,Kitui,Medical_Superintendant,Y,Y,Operational
12367,Kitui_Quality_Care,Eastern,Kitui,Kitui_Central,Central,Nursing_Home,Private_Enterprise_(Institution),Township,"Township,_mjini_village",KITUI_CENTRAL,Kitui,10,0,Kitui,Clinical_Officer,Y,Y,Operational
13706,Kituka_Dispensary,Nyanza,Migori,Nyatike,Nyatike,Dispensary,Ministry_of_Health,Nyatike,,NYATIKE,Junction-_Centre,2,0,Suna_Migori,,N,N,Operational
16437,Kituluni_Dispensary,Eastern,Machakos,Matungulu,Kyanzavi_,Dispensary,Ministry_of_Health,Kituluni,Next_to_Katulye_market,KANGUNDO,Katulye,4,0,Tala,Nursing_Officer_in_Charge,N,N,Operational
18216,Kitum_Dispensary,Rift_Valley,Trans_Nzoia,Kwanza,Endebess,Dispensary,Ministry_of_Health,Chorlim,Endebess_-_Mt._Elgon_Road,KWANZA,Endebess,0,0,Kitale,Nursing_Officer_in_Charge,N,N,Operational
12369,Kitundu_(GOK)_Dispensary,Eastern,Makueni,Mbooni_West,Mbooni,Dispensary,Ministry_of_Health,Kitundu,,MBOONI,Kitundu,0,0,KIKIMA,,N,N,Operational
12368,Kitundu_(SDA)_Dispensary,Eastern,Makueni,Mbooni_West,Mbooni,Dispensary,Christian_Health_Association_of_Kenya,Kitundu,,MBOONI,Kitundu,0,0,,,N,N,Operational
19145,Kitundu_Dispensary_(Katulani_District),Eastern,Kitui,Katulani,Katulani,Dispensary,Ministry_of_Health,Kitundu,Near_Kitundu_Primary_School,KITUI_CENTRAL,Kitundu_Village,0,0,Kitui,Nursing_Officer_in_Charge,N,N,Operational
12370,Kitunduni_Dispensary,Eastern,Machakos,Kathiani,Kathiani,Dispensary,Ministry_of_Health,Kitunduni,,KATHIANI,Kaviani,1,0,MACHAKOS,Nursing_Officer_in_Charge,N,N,Operational
12371,Kituneni_Medical_Clinic,Eastern,Machakos,Mwala,Mwala,Medical_Clinic,Private_Practice_-_Nurse_/_Midwife,Makiliva,,MWALA,Mwala,1,0,,,N,N,Operational
12372,Kitungati_Dispensary,Eastern,Kitui,Kisasi,Chuluni,Dispensary,Ministry_of_Health,Kitungati,,KITUI_CENTRAL,Kitui,0,0,Kisasi,Nursing_Officer_in_Charge,N,N,Operational
14953,Kituro_Health_Centre,Rift_Valley,Baringo,Baringo_Central,Kabarnet_,Health_Centre,Ministry_of_Health,Kituro,,BARINGO_CENTRAL,Kabarnet,8,0,Kabarnet,Nursing_Officer_in_Charge,N,N,Operational
12373,Kituruni_Dispensary,Eastern,Marsabit,Marsabit,Central,Dispensary,Ministry_of_Health,Kituruni,,SAKU,Marsabit,0,0,Marsabit,Nursing_Officer_in_Charge,N,N,Operational
12374,Kiu_(AIC)_Dispensary,Eastern,Makueni,Mukaa,Malili,Dispensary,Christian_Health_Association_of_Kenya,Ngaamba,,KILOME,Salama_Mkt,2,0,Yoani,Nursing_Officer_in_Charge,Y,Y,Operational
10641,Kiumbu_Health_Centre,Central,Kirinyaga,Kirinyaga_South,Mwea,Health_Centre,Ministry_of_Health,Kiarukungu,16kms_off_Ngurubani_town,MWEA,Kiumbu,10,0,Kerugoya_,Clinical_Officer,Y,Y,Operational
11492,Kiunga_Health_Centre,Coast,Lamu,Lamu_East,Kiunga,Health_Centre,Ministry_of_Health,Kiunga,,LAMU_EAST,Kiunga,4,0,Lamu,,N,N,Operational
21179,Kiungururia_Afya_Medical_Clinic,Rift_Valley,Nakuru,Gilgil,Mbaruk,Medical_Clinic,Private_Practice_-_Clinical_Officer,Mbaruk,Located_at_Kiungururia_Shopping_Centre_along_Nakuru_-_Nairobi_Road,NAIVASHA,Kiungururia,0,0,Gilgil,Clinical_Officer,N,Y,Operational
10642,Kiunyu_Dispensary,Central,Murang'a,Gatanga,Gatanga,Dispensary,Ministry_of_Health,Kiunyu,,GATANGA,Thika,,,_Thika,,N,N,Operational
10643,Kiuu_Dispensary,Central,Nyeri,Mukurweini,Mukurweini,Dispensary,Ministry_of_Health,Ithanji,,MUKURWEINI,Kiuu,0,0,Mukurweini,Nursing_Officer_in_Charge,N,N,Operational
12375,Kivaa_Health_Centre,Eastern,Machakos,Masinga,Masinga,Health_Centre,Ministry_of_Health,Kivaa,,MASINGA,Kivaa,32,4,Kindaruma,Clinical_Officer,Y,Y,Operational
20928,Kivaa_medical,Eastern,Machakos,Masinga,Masinga,Medical_Clinic,Private_Practice_-_Nurse_/_Midwife,Kivaa,,MASINGA,Kivaa,1,2,,,N/A,N/A,Operational
12376,Kivaani_Health_Centre,Eastern,Machakos,Kangundo,Kakuyuni,Health_Centre,Ministry_of_Health,Kivaani_,,KANGUNDO,Kivaani_,10,0,Kangundo,,N,N,Operational
12377,Kivani_Dispensary,Eastern,Makueni,Makueni,Kaiti,Dispensary,Ministry_of_Health,Kivani,"Along_Wote-MKS_Rd,in_Kivani_mkt",KAITI,Kola,2,0,Kola,Nursing_Officer_in_Charge,N,N,Operational
18529,Kivani_Dispensary_(Kitui_West),Eastern,Kitui,Kitui_Central,Mutonguni,Dispensary,Ministry_of_Health,Kivani,100_m_from_Matinga_Market,KITUI_WEST,Matinga_Town,0,0,Kabati,Nursing_Officer_in_Charge,N,N,Operational
20978,Kiveetyo_Dispensary,Eastern,Makueni,Mbooni_West,Mbooni,Dispensary,Ministry_of_Health,Nzeveni,,MBOONI,Nthungoni_Market,1,1,,Nursing_Officer_in_Charge,N/A,N/A,Not-Operational
12378,Kiviu_Dispensary,Eastern,Kitui,Kitui_Central,Central,Dispensary,Ministry_of_Health,Kiviu,Kiviu_Market,KITUI_CENTRAL,Kitui,0,0,Kitui,Nursing_Officer_in_Charge,N,N,Operational
13036,Kivuli_Dispensary,Nairobi,Nairobi,Dagoretti_South,Dagoretti,Dispensary,Kenya_Episcopal_Conference-Catholic_Secretariat,,,DAGORETTI_SOUTH,Riruta_Satellite,0,0,,Clinical_Officer,N,N,Operational
12379,Kivuuni_Dispensary,Eastern,Kitui,Kisasi,Chuluni,Dispensary,Ministry_of_Health,Kivuuni,Kivuuni_Market,KITUI_CENTRAL,Mbitini,0,0,Kitui,Nursing_Officer_in_Charge,N,N,Operational
13707,Kiwa_Island_Dispensary,Nyanza,Homa_Bay,Suba,Gwassi,Dispensary,Ministry_of_Health,Nyandiwa,,GWASI,Nyandiwa,0,0,Nyandiwa,Nursing_Officer_in_Charge,N,N,Operational
20728,Kiwa_Laboratory,Central,Murang'a,Muranga_South,Maragwa,Laboratory_(Stand-alone),Private_Practice_-_Unspecified,Rurago,off_Maragua-Gakoigo_road_opp_council_market,MARAGWA,Maragua_Town,0,0,Maragua,Nursing_Officer_in_Charge,N,Y,Operational
16203,Kiwalwa_Dispensary,Coast,Taita_Taveta,Taveta,Bomeni,Dispensary,Ministry_of_Health,Mbogoni,Kiwalwa_dispensary_is_almost_4_Km_from_Taveta_town_on_your_way_to_kimorigo,TAVETA,Taveta,3,0,,Nursing_Officer_in_Charge,N,N,Operational
10514,Kenwa-Nyeri,Central,Nyeri,Nyeri_Central,Municipality,Medical_Clinic,Non-Governmental_Organizations,Majengo,Situated_in_Kiawara_Estate,NYERI_TOWN,Nyeri_Town,0,0,Nyeri,Medical_Superintendant,Y,N,Operational
13670,Kenya_Acorn_Project_(Acorn)_Health_Centre,Nyanza,Homa_Bay,Ndhiwa,Ndhiwa,Medical_Clinic,Private_Enterprise_(Institution),Kayambo,,NDHIWA,Ndhiwa,15,0,,,N,N,Operational
13013,Kenya_AIDS_Vaccine_Initiative_(KAVI),Nairobi,Nairobi,Westlands,Kangemi,Health_Project,Academic_(if_registered),,,WESTLANDS,Nairobi,0,0,,,N,N,Operational
18261,Kenya_Airports_Employees_Association,Nairobi,Nairobi,Embakasi_East,Embakasi,Medical_Clinic,Company_Medical_Service,Embakasi_Village,Nexst_to_School_of_Aviation,EMBAKASI_EAST,JKIA,4,1,NAIROBI,Hospital_Director,N,N,Operational
13021,Kenya_Airways_Medical_Centre,Nairobi,Nairobi,Starehe,Starehe,Medical_Clinic,Private_Practice_-_Unspecified,,Situated_at_International_Life_Hse_opposite_Hilton_Hotel_(Nairobi),STAREHE,Nairobi,0,0,Nairobi,Doctor_In_Charge,N,Y,Operational
18732,Kenya_Assemblies_of_God_Medical_Clinic,Eastern,Meru,Imenti_North,Miriga_Mieru_West,Medical_Clinic,Other_Faith_Based,Township,Located_around_KAG_Primary_and_Nursery_School,NORTH_IMENTI,Meru_Town,0,0,Meru,Clinical_Officer,N/A,N/A,Operational
18575,Kenya_Assemblies_of_God_Medical_Clinic_(Kag_Naivas,Rift_Valley,Nakuru,Naivasha,Naivasha_Central,Dispensary,Christian_Health_Association_of_Kenya,Kabati,Within_Naivasaa_Municipality_along_Kenya_Avenue_adjacent_Naivasha_boys_high_school.,NAIVASHA,Naivasha,0,0,Naivasha,Clinical_Officer,N,N,Operational
18385,Kenya_Association_of_Pofessional_Counsellors_(Kapc,Nairobi,Nairobi,Westlands,Parklands,Training_Institution_in_Health_(Stand-alone),Non-Governmental_Organizations,Parlkands,Along_5th_Avenue_Parklands,WESTLANDS,"Stima_Plaza,_Parklands",0,0,55472,Hospital_Director,N,Y,Operational
20922,Kenya_Community_Health_Network,Rift_Valley,Uasin_Gishu,Eldoret_East,Moiben,VCT_Centre_(Stand-Alone),Non-Governmental_Organizations,Kimumu,Second_Floor_Meadows_Building,ELDORET_EAST,Eldoret,0,0,Eldoret,,N,Y,Operational
10515,Kenya_Institute_of_Professional_Counsellors,Central,Nyeri,Nyeri_Central,Municipality,Medical_Clinic,Non-Governmental_Organizations,Majengo,,NYERI_TOWN,Nyeri_Town,0,0,Nyeri,,N,N,Operational
20303,Kenya_Institute_of_Special_Education_Dispensary,Nairobi,Nairobi,Kasarani,Kasarani,Dispensary,Academic_(if_registered),Kasarani,Supperhigh_way_then_mwiki_rd_turn_right_before_police_station,KASARANI,ICIPE_or_Kasarani_police_station,0,0,Nairobi,Nursing_Officer_in_Charge,N,Y,Operational
19599,Kenya_Long_Distance_Truck_Drivers_Union_VCT,Coast,Kilifi,Kaloleni,Mariakani,VCT_Centre_(Stand-Alone),Non-Governmental_Organizations,Mitangoni,Mariakani_-Nairobi_Road__near_trucks_Weighbridge.,KALOLENI,Mariakani,0,0,Nairobi,,N,N,Operational
17040,Kenya_Medical_Training_College_Lodwar,Rift_Valley,Turkana,Turkana_Central,Central,Training_Institution_in_Health_(Stand-alone),Ministry_of_Health,Napetet,"Behind_Lodwar_District_Hospital,_Lodwar_Town",TURKANA_CENTRAL,Lodwar_Town_behind_the_Lodwar_District_Hospital,0,0,Lodwar,Nursing_Officer_in_Charge,Y,Y,Operational
12517,Kenya_Methodist_University_Dispensary,Eastern,Meru,Imenti_North,Miriga_Mieru_East,Training_Institution_in_Health_(Stand-alone),Academic_(if_registered),,,NORTH_IMENTI,Meru,0,0,Meru,,N,N,Operational
11459,Kenya_Navy_(Mir)_Hospital,Coast,Mombasa,Likoni,Likoni,Other_Hospital,Armed_Forces,Mtongwe,Within_Kenya_Navy_Military_Camp,LIKONI,Mombasa,20,4,,,Y,Y,Operational
10516,Kenya_Nut_Company_Dispensary,Central,Kiambu,Thika_West,Thika_Municipality,Dispensary,Company_Medical_Service,Komu,,JUJA,,0,0,,,N,N,Operational
10517,Kenya_Police_College_Dispensary,Central,Nyeri,Nyeri_Central,Municipality,Dispensary,Other_Public_Institution,Kiganjo,,NYERI_TOWN,Kiganjo,0,0,Kiganjo,,N,N,Operational
20371,Kenya_Police_Staff_College_Clinic,Nairobi,Nairobi,Westlands,Kitisuru,Dispensary,Academic_(if_registered),loresho,Along_crescent_road,WESTLANDS,Kangemi_market,0,0,,Clinical_Officer,Y,Y,Operational
18212,Kenya_Ports_Authority_Staff_Clinic,Coast,Mombasa,Mvita,Mvita,Medical_Clinic,Parastatal,Shimanzi,"At_Shimanzi_,opposite_Railway_Dispensary",MVITA,,0,0,Mombasa,,N,N,Operational
13022,Kenya_Utalii_Dispensary,Nairobi,Nairobi,Ruaraka,Kasarani,Dispensary,Private_Enterprise_(Institution),,,RUARAKA,Nairobi,0,0,,,N,N,Operational
14828,Kenyagoro_Dispensary,Rift_Valley,Bomet,Konoin,Konoin,Dispensary,Ministry_of_Health,Boito,,KONOIN,Kenyagoro,12,0,Litein,Nursing_Officer_in_Charge,N,N,Operational
13671,Kenyambi_Health_Centre,Nyanza,Kisii,Nyamache,Nyamache,Health_Centre,Ministry_of_Health,Kegochi,,BOBASI,Nyamache,0,0,Nyamache,Nursing_Officer_in_Charge,N,N,Operational
16980,Kenyambi_Health_Centre_(Nyamira),Nyanza,Nyamira,Nyamira,Nyamira_,Health_Centre,Ministry_of_Health,Bundo,,WEST_MUGIRANGO,Mabundu,2,0,Nyamira,Nursing_Officer_in_Charge,Y,N,Operational
13023,Kenyatta_National_Hospital,Nairobi,Nairobi,Kibra,Kibra,National_Referral_Hospital,Ministry_of_Health,,,KIBRA,Nairobi,1455,427,Nairobi,Hospital_Director,Y,Y,Operational
19093,Kenyatta_National_Hospital_Ongata_Rongai,Rift_Valley,Kajiado,Kajiado_North,Ongata_Rongai,Other_Hospital,Ministry_of_Health,Nkaimurunya,Magadi_Road_Ongata_Rongai,KAJIADO_NORTH,Ongata_Rongai,0,0,,,Y,Y,Operational
20665,Kenyatta_Road_Medical_Centre,Central,Kiambu,Ruiru,Juja,Medical_Clinic,Private_Practice_-_Medical_Specialist,Kalimoni,Along_Kenyatta_road_near_Muigai_inn,JUJA,Juja,0,0,Nairobi,Hospital_Director,N,N,Operational
13024,Kenyatta_University_Dispensary,Nairobi,Nairobi,Roysambu,Kasarani,Dispensary,Other_Public_Institution,,,ROYSAMBU,Nairobi,0,0,,,N,N,Operational
17534,Kenyatta_University_Health_Unit_Mombasa_Campus,Coast,Mombasa,Mvita,Island,Dispensary,State_Coorporation,Old_Town,Nkurumah_Road_opposite_Central_Bank,MVITA,Treasury_square_-_Centrall_Bank_of_Kenya,0,0,Mombasa,Nursing_Officer_in_Charge,N,N,Operational
18879,Kenyatta_University_Kitui_Campus_Health_Unit,Eastern,Kitui,Kitui_Central,Kwavonza,Medical_Clinic,Academic_(if_registered),Mikuyuni,2_Kms_North_of_Kwavonza_Market,KITUI_WEST,Kwavonza,0,0,NAIROBI,Nursing_Officer_in_Charge,N,Y,Operational
13673,Kenyenya_District_Hospital,Nyanza,Kisii,Kenyenya,Kenyenya,District_Hospital,Ministry_of_Health,Kenyenya,,BOMACHOGE,Kenyenya,40,0,Ogembo,Medical_Superintendant,Y,Y,Operational
20141,Kenyenya_Health_Centre,Nyanza,Nyamira,Nyamira,Nyamira,Health_Centre,Ministry_of_Health,Nyabisimba,Behind_Kenyenya_market,WEST_MUGIRANGO,Kenyenya_Market,6,1,Nyamira,,N/A,N,Pending_Opening
17712,Kenyenya_Medical_Centre_(Kenyenya),Nyanza,Kisii,Kenyenya,Kenyenya,Medical_Clinic,Private_Practice_-_Clinical_Officer,Kenyenya,,BOMACHOGE,Kenyenya,0,0,,Clinical_Officer,N,Y,Operational
17677,Kenyenya_Medical_Clinic_(Kenyenya),Nyanza,Kisii,Kenyenya,Kenyenya,Medical_Clinic,Private_Practice_-_Clinical_Officer,Sengera,Kenyenya_Market,BOMACHOGE,Kenyenya,0,0,Kenyenya,Nursing_Officer_in_Charge,N,Y,Operational
13675,Kenyerere_Dispensary_(Masaba),Nyanza,Kisii,Masaba_South,Kiamokama,Dispensary,Ministry_of_Health,Getacho,,NYARIBARI_MASABA,Kiamokama,1,0,Keroka,,N,N,Operational
13674,Kenyerere_Dispensary_(Sameta),Nyanza,Kisii,Sameta,Sameta,Dispensary,Ministry_of_Health,Kenyerere,,BOBASI,Itumbe,0,0,Nyamache,Clinical_Officer,N,N,Operational
16280,Kenyerere_Health_Centre_(Nyamira),Nyanza,Nyamira,Nyamira,Nyamira,Health_Centre,Ministry_of_Health,Kebirigo,,WEST_MUGIRANGO,Kebirigo,0,0,Nyamira,Nursing_Officer_in_Charge,N,N,Operational
19996,Kenyoro_Dispensary,Nyanza,Kisii,Sameta,Sameta,Dispensary,Ministry_of_Health,Kenyoro,Near_Kenyoro_Primary,BOBASI,Kenyoro,2,2,Nyamache,Nursing_Officer_in_Charge,N,N/A,Operational
13676,Kenyoro_Health_Centre,Nyanza,Nyamira,Nyamira_North,Ekerenyo,Health_Centre,Ministry_of_Health,Boisanga_,,NORTH_MUGIRANGO,Kenyoro,0,0,Nyamira,Nursing_Officer_in_Charge,N,N,Operational
14829,Kepchomo_Tea_Dispensary,Rift_Valley,Nandi,Nandi_East,Nandi_Hills_,Dispensary,Company_Medical_Service,Kepchomo,Nandi_Hills_-_Lessos_Road_and_near_Kepchomo_Tea_Factocry.,TINDERET,Nandi_Hills,0,0,Nandi_Hills,Clinical_Officer,Y,Y,Operational
